657	Couldn't load drum audio: 
658	Couldn't load piano audio.
659	Trim
660	Copy
661	Trim start
662	Trim end
663	Copy
664	Track
665	Unsolo
666	Up
667	Down
668	Waveform range
669	Clip
670	{value1} clips
671	Volume/Fades
672	Practice
673	Ready to restore the original range and speed. Press Apply.
674	Couldn't reliably detect this track's BPM. Enter the original BPM manually.
675	Loaded the import estimate: {value1} BPM.
676	{value1} and {value2} more
677	Finished mixes saved with MIX SAVE appear here.
678	Couldn't open the finished audio library. Check browser storage permissions.
679	IMPORT an audio file first.
680	This browser cannot decode or play audio.
681	This browser cannot play the finished audio.
682	Couldn't play the finished audio file.
683	Couldn't load the finished audio.
684	Download started: “{value1}”.
685	Couldn't download the finished audio to your device.
686	Renamed finished audio to “{value1}”.
687	Couldn't rename the finished audio.
688	Delete “{value1}”? It will also be removed from Backing Loop playlists that use it.
689	Selected audio
690	Finished audio deleted.
691	Couldn't delete the finished audio.
692	Recording setup canceled.
693	This browser does not support microphone recording.
694	Checking microphone permission.
695	Recording failed. Existing tracks are kept.
696	The recording is too short. Existing tracks are kept.
697	Analyzing recorded waveform and BPM.
698	Added “{value1}” recording and waveform.
699	Couldn't decode the recording. Check this browser's recording format support.
700	Use headphones when recording alongside existing backing tracks.
701	Allow microphone access to record.
702	Split clips at the selection boundaries.
703	Trimmed clips to the selected range.
704	Removed the selected range without changing original files.
705	Placed a copy of the selection at the end of the same track.
706	Set the selection as the loop range.
707	Copied {value1} clips to the Audio Studio clipboard.
708	Cut {value1} clips.
709	Choose files from + Add Audio. Each is placed on its own track.
710	Finishing the recording. Press Back again when complete.
711	Mixing all tracks into one WAV file.
712	“{value1}” is ready in the Audio Studio library and Backing Loop.
713	MIX SAVE failed. Check audio length, browser memory, and available storage.
714	Enter both original and target BPM.
715	STRETCH supports ratios from 0.75× to 1.50×.
716	{value1} → {value2} BPM · Processing with pitch preserved.
717	{value1} · Converted {value2} → {value3} BPM. The original is kept.
718	Signalsmith WASM AudioWorklet is unavailable in this browser. Try an up-to-date browser.
719	Time Stretch failed. Check device memory and audio length.
720	Deleted “{value1}”.
721	Analyzing duration and waveforms for {value1} files.
722	Generating waveform {value1}/{value2}...
723	No supported audio to import. Check your MP3, WAV, M4A, or AAC files.
724	Imported {value1} files · The browser couldn't decode {value2} files.
725	Added {value1} files as separate tracks. Position them on the timeline.
726	Couldn't start the audio decoder. Check browser audio support.
727	Playlist {value1}
728	Couldn't start the preview.
729	Paused · Press PLAY to resume
730	Storage is unavailable, but recording and playback still work.
731	Groove pack updated. Restart playback to hear the latest pattern and BPM.
732	The original groove pack was deleted.
733	Paused after navigation · Press PLAY to resume
734	Recording stopped safely after navigation.
735	Finishing recording.
736	Couldn't stop recording. Try again.
737	This browser does not support microphone recording.
738	Recording failed. The previous backing track is kept.
739	Operation canceled. Saved backing tracks are kept.
740	No sound was recorded. The previous backing track is kept.
741	Refining guitar tone and loop boundaries.
742	Recorded · This browser will use the original range directly.
743	Trim the lead-in and tail, or use the original recording.
744	Input ready · Release to start recording.
745	Recording guitar progression
746	Allow microphone access and try again. The previous backing is kept.
747	Check for an available microphone. The previous backing is kept.
748	Recording setup canceled. The previous backing is kept.
749	Current backing cleared. Press REC to start a new recording.
750	Playlist playing
751	Looping
752	Backing playing
753	Couldn't play this backing. Record again or LOAD another track.
754	Playhead returned to the start.
755	“{value1}” added to the shared library
756	Checking {value1} files.
757	Checking backing file {value1}/{value2}...
758	Added {value1} files to “{value2}”, but couldn't store {value3} permanently.
759	Added {value1} files to “{value2}” · Excluded {value3} files
760	Added {value1} files to “{value2}”.
761	Check that this browser can decode the audio files.
762	Selected “{value1}” · Excluded {value2} files.
763	Preparing waveform for editing.
764	You can trim again from the full original range.
765	Couldn't load the current backing waveform.
766	Using the original recording. Trim it anytime in EDIT.
767	Canceled this trim; the previous backing state is kept.
768	Preparing the selected range as a loop.
769	Selection applied · Press PLAY or SAVE.
770	Full original range applied · Press PLAY or SAVE.
771	Couldn't apply the range. The original is kept.
772	Couldn't preview the selection.
773	Enter a title.
774	Select tracks to remove.
775	Removed {value2} selected tracks from “{value1}”. Audio files are kept.
776	Groove pack linked. Its original pattern and BPM are shared.
777	Add tracks to the current playlist before saving.
778	Enter a playlist name.
779	Select tracks to save as a playlist.
780	Updated “{value2}” with {value1} selected tracks.
781	Saved {value1} selected tracks as “{value2}”.
782	Loaded “{value1}” into the current playlist.
783	Deleted saved playlist “{value1}” only. Audio files are kept.
784	Saved “{value1}”
785	Storage is unavailable.
786	Loaded “{value1}”
787	Couldn't load the saved backing track.
788	“{value1}” ready to play
789	Choose a track to play.
790	No tracks to play.
791	Playing the current backing from the start.
792	Deleted {value1} saved backing tracks.
793	Saved backing deleted.
794	Couldn't delete saved backing.
795	Backing playback finished
796	Couldn't continue looping. Press PLAY again.
797	“{value1}” playlist finished
798	Preparing next backing in “{value1}”
861	Blues
865	Jazz
1049	Crash
1052	Ride
1053	Snare
1054	Kick
1394	Ukulele
1397	Electric snare
1402	High tom
1404	Pedal hi-hat
1406	Ride bell
1643	Waiting for input
1644	Connecting
1645	Connected
1646	Permission denied · Allow microphone access in site settings.
1647	Device disconnected · Reconnect or select another input.
1648	Couldn't open input. Check whether another app is using the device.
1649	Disconnected
1650	No device · Connect or choose an input device.
1651	Connected · {value1}
1652	Couldn't open device: {value1}
1653	Permission denied: allow MIDI in site settings and retry. Refresh if permission cannot be checked.
1654	Permission denied: allow MIDI in site settings and retry.
1655	Connection failed: {value1}
1658	Mid tom
1659	Low tom
1660	Clap
1661	Click
1662	Brush
1663	Rim
1664	Stick
1665	Shaker
1666	Open hi-hat
1667	Tambourine
1668	Cowbell
1669	Conga
1670	Cabasa
1671	Agogo
1672	Triangle
1673	Medium
1674	Ghost
1675	Expand tracker
1676	Collapse tracker
1677	Basic grid practice.
1678	Storage is unavailable. Try again.
1679	Latin
1680	Jazz Ride Swing
1681	Light swing practice led by the ride cymbal.
1682	Blues Shuffle
1683	A basic shuffle using the first and third triplet notes.
1684	Blues Drive
1685	Blues-rock practice with a driving kick.
1686	Half-Time Shuffle
1687	A strong snare on beat 3 contrasts with subtle ghost notes.
1688	Pop Backbeat
1689	A basic pop rhythm for chord changes and strumming.
1690	Funk Syncopation
1691	Practice tight rhythm playing with offbeat kicks and ghost notes.
1692	Disco Offbeat
1693	Four-on-the-floor kick with offbeat hi-hats.
1694	Soft Ballad
1695	Spacious backing for arpeggios.
1696	Jazz Lounge Ensemble
1697	Ride-led lounge arrangement with brushes and shaker behind it.
1698	Blues Club Band
1699	Club blues with light tambourine and claps over the backbeat.
1700	Latin Pop Percussion
1701	Interlocking percussion in a Latin-inspired pop arrangement.
1702	Disco Funk Full Percussion
1703	Rich hi-hat, tambourine, and cowbell interplay over a quarter-note kick.
1704	Quarter notes — 1 per beat
1705	Eighth notes — 2 per beat
1706	Eighth-note triplets — 3 per beat
1707	Sixteenth notes — 4 per beat
1708	Sixteenth-note triplets — 6 per beat
1709	Couldn't load preview audio. Try again.
1786	Most recent
1787	Date added
1788	Recently added
1789	Title
1790	BPM
1793	Right
1796	Left
1797	Import a PDF with its password removed.
1798	Couldn't open PDF: {value1}
1799	Couldn't read page size: {value1}
1800	IndexedDB is unavailable in this browser.
1801	Another window is using the score library. Close it and try again.
1802	Couldn't save the score.
1803	This PDF was deleted or does not exist.
1804	Storage is full. Export originals, delete unneeded scores, and save again.
1805	This PDF is already in the library.
1806	Storage error: {value1}. Unsaved changes remain on this screen.
1807	Choose a PDF of 100 MB or less.
1808	This is not a valid PDF file.
1809	A score's original file is missing.
1810	Invalid backup format.
1811	Unsupported backup.
1812	Check the original file size in the backup.
1813	Invalid backup file length.
1814	Editable score
1815	Read error
1816	This PDF is password-protected. Import an unlocked copy from your device.
1817	Couldn't display page: {value1}
1818	Saved
1819	Saved to device
1820	Save failed
1821	Each page can store up to 200 text notes.
1822	Save or cancel the note before switching tools.
1823	Save or cancel the note before finishing your edits.
1824	Save or cancel the note before changing pages.
1825	Added bars {value1}–{value2}
1826	Save or cancel the note before starting practice.
1827	You have unsaved settings. Save again or discard changes before leaving.
1828	Save or cancel the note before using the menu.
1829	PDF page {value1}
1830	Editable score storage is unavailable.
1831	New PDF score
1832	No original PDF is stored. Import a backup or the original again.
1833	Checking PDF and preparing the first page…
1834	This PDF is already saved.
1835	Review the details, then save.
1836	Choose an unlocked PDF copy.
1837	PDF score saved to device.
1838	Restored {value1} · Kept {value2} existing matching PDFs
1839	Stopped after restoring {value1}. {value2}
1840	Move selected scores
1841	Rename folder
1842	Added to favorites.
1843	Removed from favorites.
1844	Couldn't save: {value1}
1845	Moved {value1} scores.
1846	Folder deleted. Scores are kept in the default location.
1847	Folder saved.
1848	Couldn't read folder information. Existing saved data is kept.
1849	Check the folder information format.
1850	Check score-to-folder links.
1851	Check favorites information.
1852	Enter a folder name of 1–100 characters.
1853	A folder with this name already exists.
1854	This folder already exists.
1855	Folder not found.
1856	Destination folder not found.
1857	Invalid score identifier.
1858	Unsupported folder operation.
2092	Open strings–fret 3 · Random, no sharps
2093	Open strings–fret 3 · Random, including sharps
2329	Input signal is weak
2330	Finding the pitch
2331	Pitch is unstable
2332	Different from the target note
2333	Waiting for the next target
2334	Pluck again
2335	Hit · Waiting for the next note
2336	Checking the note
2337	Hit
2338	Last detected note
2339	Checking your note
2341	Connect a MIDI device
2342	Audio device disconnected
2343	Connecting microphone
2340	Waiting for sound
2344	Gold guitar
2345	Black guitar
2346	Classical guitar
2347	Red violin
2348	Gold violin
2349	Wood violin
2350	Standard ukulele
2351	Dark gold ukulele
2352	Floral ukulele
2353	Standard 4-string bass
2354	Pink 4-string bass
2355	Standard 5-string bass
2356	Pink 5-string bass
2357	Standard 6-string bass
2358	Pink 6-string bass
2359	Almost in tune
2360	Very flat
2361	Slightly flat
2362	Very sharp
2363	Slightly sharp
2364	Signal fading. Pluck again
2365	Waiting for a new note; the last note was not marked complete
2366	Pluck a string
2367	I'll follow as soon as I hear it
2368	In tune! ✓
2369	The detected note is stable
2370	Note detected
2371	Showing the cents offset for the detected note
2372	Detecting the current note
2373	The note name follows your input
2374	⚠ Too sharp!
2375	Don't tighten further
2376	In tune! ✓
2377	Stable and in tune
2378	Almost there!
2379	Hold it steady
2380	Flat — tune up ↑
2381	Tighten slowly toward the target note
2382	A little higher ↑
2383	Getting closer to center
2384	Tune up just a little
2385	Sharp — tune down ↓
2386	Loosen slowly toward the target note
2387	A little sharp ↓
2388	Lower it toward center
2389	Tune down just a little
2390	Deep Sea
2391	Clear Sky
2392	Starry Night
2393	Moonlit Clouds
2394	Rose Twilight
2395	Violin
2396	Standard violin tuning
2397	4-string standard
2398	Standard 4-string tuning
2399	5-string standard
2400	Standard 5-string tuning
2401	6-string standard
2402	Standard 6-string tuning
2403	4-string Drop D
2404	4 strings · Lower string 4 to D
2405	Standard tuning
2406	Lower string 6 to D
2407	All strings down a semitone
2408	High G on string 4
2409	Low G on string 4
